sch_name,sch_alias
黎明职业大学,黎明大学
黎明职业大学,黎明职业大学
济南护理职业学院,济南护理职业学院
上海财经大学浙江学院,上海财经大学浙江学院
黑龙江工商学院,东北农业大学成栋学院
黑龙江工商学院,黑龙江工商学院
苏州大学文正学院,苏州大学文正学院
黑龙江工程学院,哈尔滨测量高等专科学校
黑龙江工程学院,哈尔滨工程高等专科学校
黑龙江工程学院,黑龙江工程高等专科学校
黑龙江工程学院,黑龙江工程学院
黑龙江工程学院,黑龙江交通高等专科学校
吉林体育学院,吉林体育学院
吉林体育学院,吉林体院
贵州师范学院,贵阳职工大学
贵州师范学院,贵州教育学院
贵州师范学院,贵州师范学院
江南影视艺术职业学院,江南影视艺术学院
江南影视艺术职业学院,江南影视艺术职业学院
哈尔滨学院,哈尔滨大学
哈尔滨学院,哈尔滨教育学院
哈尔滨学院,哈尔滨师范学校
哈尔滨学院,哈尔滨师范专科学校
哈尔滨学院,哈尔滨市教育学院
哈尔滨学院,哈尔滨学院
扬州市职业大学,扬州市职业大学
吉林艺术学院,吉林省艺术学院
吉林艺术学院,吉林艺术学院
湖南机电职业技术学院,湖南机电职业技术学院
黑龙江公安警官职业学院,黑龙江公安警官职业学院
大连大学,大连大学
吉林电子信息职业技术学院,吉林电子信息职业技术学院
郑州成功财经学院,河南财经学院成功学院
郑州成功财经学院,河南财经政法大学成功学院
郑州成功财经学院,郑州成功财经学院
济南幼儿师范高等专科学校,济南幼儿师范高等专科学校
江西电力职业技术学院,江西电力职业技术学院
福州大学至诚学院,福州大学至诚学院
福州大学至诚学院,至诚学院
山东职业学院,山东职业学院
哈尔滨理工大学,哈尔滨电工学院
哈尔滨理工大学,哈尔滨工业高等专科学校
哈尔滨理工大学,哈尔滨机电专科学校
哈尔滨理工大学,哈尔滨科技大学
哈尔滨理工大学,哈尔滨理工大学
哈尔滨理工大学,哈尔滨 理工大学
哈尔滨理工大学,哈爾濱理工大學
青岛飞洋职业技术学院,青岛飞洋职业技术学院
浙江财经大学东方学院,浙江财经大学东方学院
大连职业技术学院,大连职业技术学院
郑州铁路职业技术学院,郑州铁路职业技术学院
景德镇陶瓷大学科技艺术学院,景德镇陶瓷大学科技艺术学院
景德镇陶瓷大学科技艺术学院,景德镇陶瓷学院科技艺术学院
江西工程职业学院,江西工程职业学院
山东财经大学燕山学院,山东财经大学燕山学院
福建电力职业技术学院,福建电力职业技术学院
连云港师范高等专科学校,海州师范学校
连云港师范高等专科学校,连云港教育学院
连云港师范高等专科学校,连云港师范高等专科学校
连云港师范高等专科学校,连云港师范学校
浙江汽车职业技术学院,浙江汽车职业技术学院
上海海关学院,上海海关高等专科学校
上海海关学院,上海海关学院
华北水利水电大学,北京水电学校
华北水利水电大学,北京水利发电函授学院
华北水利水电大学,北京水利发电学校
华北水利水电大学,华北水利水电大学
华北水利水电大学,华北水利水电学院
华北水利水电大学,华北水利学院
贵阳护理职业学院,贵阳护理职业学院
山东建筑大学,山东建工学院
山东建筑大学,山东建筑大学
山东建筑大学,山东建筑工程学院
山东建筑大学,山东建筑工业学院
广东理工职业学院,广东理工职业学院
长春工业大学人文信息学院,长春工业大学人文信息学院
东北电力大学,东北电力大学
东北电力大学,东北电力学院
无锡南洋职业技术学院,无锡南洋学院
无锡南洋职业技术学院,无锡南洋职业技术学院
南通职业大学,南通职业大学
杭州职业技术学院,杭州市职业技术学院
杭州职业技术学院,杭州职业技术学院
建东职业技术学院,建东学院
建东职业技术学院,建东职业技术学院
吉林建筑大学城建学院,吉林建筑大学城建学院
江西机电职业技术学院,江西机电职业技术学院
徐州工程学院,彭城职业大学
徐州工程学院,徐州工程
徐州工程学院,徐州工程学院
徐州工程学院,徐州工程學院
徐州工程学院,徐州经济管理干部学院
徐州工程学院,徐州市职工大学
南昌航空大学,南昌航空大学
南昌航空大学,南昌航空工业学院
杭州电子科技大学信息工程学院,杭州电子科技大学信息工程学院
江西艺术职业学院,江西艺术职业学院
湖南外国语职业学院,湖南外国语职业学院
浙江农业商贸职业学院,浙江农业商贸职业学院
海口经济学院,海口经济学院
海口经济学院,海口经济职业技术学院
济南大学,济南大学
济南大学,济南联合大学
济南大学,山东建筑材料工业学院
浙江大学宁波理工学院,宁波理工学院
浙江大学宁波理工学院,浙大宁波理工学院
浙江大学宁波理工学院,浙江大学宁波理工学院
福州外语外贸学院,福州外语外贸学院
大连医科大学,大连医科大学
大连医科大学,大连医学院
河北地质大学,河北地质大学
河北地质大学,河北地质学院
河北地质大学,河北石家庄经济学院
河北地质大学,石家庄经济学院
河北地质大学,石家庄经济 学院
浙江广厦建设职业技术学院,浙江广厦建设职业技术学院
湖南涉外经济学院,湖南涉外經濟學院
湖南涉外经济学院,湖南涉外经济学院
湖南涉外经济学院,湖南省涉外经济学院
浙江农林大学,浙江林学院
浙江农林大学,浙江农林大学
浙江农林大学,浙江省林业干部学校
广东医科大学,广东医科大学
广东医科大学,广东医学院
广东医科大学,湛江医学院
硅湖职业技术学院,硅湖职业技术学院
贵州大学,貴州大學
贵州大学,贵州大学
贵州大学,贵州工学院
贵州大学,贵州工业大学
贵州大学,贵州农学院
贵州大学,贵州人民大学
贵州大学,贵州省经济管理干部学院
贵州大学,贵州省农业管理干部学院
贵州大学,贵州艺术高等专科学校
贵州大学,贵州艺术高专
佛山科学技术学院,佛山大学
佛山科学技术学院,佛山科技学院
佛山科学技术学院,佛山科学技术学院
佛山科学技术学院,佛山农牧高等专科学校
佛山科学技术学院,佛山农牧高专
佛山科学技术学院,佛山师范专科学校
佛山科学技术学院,佛山兽医专科学校
佛山科学技术学院,佛山职工医学院
中国人民解放军信息工程大学,解放军信息工程大学
中国人民解放军信息工程大学,信息工程大学
中国人民解放军信息工程大学,中国人民解放军信息工程大学
常州机电职业技术学院,常州机电职业技术学院
达州职业技术学院,达州职业技术学院
哈尔滨商业大学,哈尔滨商学院
哈尔滨商业大学,哈尔滨商业大学
哈尔滨商业大学,哈爾濱商業大學
哈尔滨商业大学,黑龙江财政专科学校
哈尔滨工程大学,哈尔滨船舶工程学院
哈尔滨工程大学,哈尔滨工程大学
哈尔滨工程大学,哈工程
哈尔滨工程大学,哈工程大学
泉州经贸职业技术学院,泉州经贸职业技术学院
嘉兴学院,嘉兴高等专科学校
嘉兴学院,嘉兴学院
嘉兴学院,浙江经济高等专科学校
嘉兴学院,浙江冶金经济专科学校
苏州工业园区职业技术学院,苏州工业园区职业技术学院
福建师范大学协和学院,福建师范大学协和学院
南通大学杏林学院,南通大学杏林学院
福州软件职业技术学院,福州软件职业技术学院
福建体育职业技术学院,福建体育职业技术学院
江西服装学院,江西服装学院
江西服装学院,江西服装职业技术学院
山东凯文科技职业学院,凯文科技职业学院
山东凯文科技职业学院,山东凯文科技职业学院
贵州师范大学,贵州师大
贵州师范大学,贵州师范大学
温州大学,温州大学
温州大学,温州师范学院
黑龙江中医药大学,黑龙江省中医药大学
黑龙江中医药大学,黑龙江中医学院
黑龙江中医药大学,黑龙江中医药大学
仰恩大学,仰恩大学
仰恩大学,仰恩学院
安徽医科大学临床医学院,安徽医科大学临床医学院
哈尔滨师范大学,哈尔滨师范大学
哈尔滨师范大学,哈师大
哈尔滨师范大学,黑龙江农垦师范专科学校
哈尔滨师范大学,黑龙江省物资学校
哈尔滨师范大学,黑龙江省物资职工大学
福建教育学院,福建教育学院
福州职业技术学院,福州职业技术学院
盐城工学院,盐城工学院
盐城工学院,盐城工业专科学校
盐城工学院,盐城市纺织职工大学
盐城工学院,盐城职业大学
盐城工学院,鹽城工學院
山东体育学院,山东省体育科研中心
山东体育学院,山东省体育运动技术学校
山东体育学院,山东体育学院
山东体育学院,山东体院
常熟理工学院,常熟高等专科学校
常熟理工学院,常熟理工学院
辽宁师范大学,大连师范专科学校
辽宁师范大学,辽宁师范大学
辽宁师范大学,辽宁师范学院
辽宁师范大学,遼寧師範大学
辽宁师范大学,旅大师范专科学校
中国计量大学现代科技学院,中国计量大学现代科技学院
中国计量大学现代科技学院,中国计量学院现代科技学院
浙江理工大学,浙江工程学院
浙江理工大学,浙江理工
浙江理工大学,浙江理工大学
浙江理工大学,浙江丝绸工学院
长春工业大学,長春工業大學
长春工业大学,长春工大
长春工业大学,长春工业大学
长春工业大学,长春煤炭工业学校
长春工业大学,长春煤炭管理干部学院
长春工业大学,吉林工学院
长春工业大学,吉林省轻工业设计学校
湖南工业大学,湖南工大
湖南工业大学,湖南工业大学
湖南工业大学,株洲工学院
三亚学院,海南大学三亚学院
三亚学院,三亚学院
青岛求实职业技术学院,青岛求实学院
青岛求实职业技术学院,青岛求实职业技术学院
合肥学院,合肥联合大学
合肥学院,合肥外语专科学校
合肥学院,合肥学院
湖南科技大学潇湘学院,湖南科技大学潇湘学院
苏州市职业大学,苏州经济管理干部学院
苏州市职业大学,苏州市职业大学
苏州市职业大学,苏州职业大学
广东职业技术学院,广东省职业技术学院
广东职业技术学院,广东职业技术学院
郑州工程技术学院,郑州工程技术学院
郑州工程技术学院,中州大学
中国人民解放军电子工程学院,中国人民解放军电子工程学院
江西青年职业学院,江西青年职业学院
福建农林大学东方学院,福建农林大学东方学院
温州职业技术学院,温州职业技术学院
温州职业技术学院,浙江温州职业技术学院
中国计量大学,杭州计量专科学校
中国计量大学,中国计量大学
中国计量大学,中国计量学院
中国计量大学,中國計量學院
福建农业职业技术学院,福建农业职业技术学院
郑州信息科技职业学院,郑州信息科技职业学院
云南民族大学,云南民大
云南民族大学,云南民族大学
云南民族大学,云南民族学院
炎黄职业技术学院,炎黄大学
炎黄职业技术学院,炎黄职业技术学院
大连民族大学,大连民族大学
大连民族大学,大连民族学院
福建船政交通职业学院,福建船政交通职业学院
福建船政交通职业学院,福建交通学院
福建船政交通职业学院,福建交通职业技术学院
东莞理工学院,东莞理工学院
东莞理工学院,東莞理工學院
江苏农牧科技职业学院,江苏畜牧兽医职业技术学院
江苏农牧科技职业学院,江苏牧院
江苏农牧科技职业学院,江苏农牧科技职业学院
江苏农牧科技职业学院,江苏农牧学院
河北科技大学理工学院,河北科技大学理工学院
苏州卫生职业技术学院,苏州卫生职业技术学院
河南警察学院,河南公安高等专科学校
河南警察学院,河南警察学院
山东农业工程学院,山东农业工程学院
山东农业工程学院,山东省农业管理干部学院
西南林业大学,西南林学院
西南林业大学,西南林业大学
杭州电子科技大学,杭州电子工业学院
杭州电子科技大学,杭州电子科技大学
安徽三联学院,安徽三联学院
安徽三联学院,民办三联职业技术学院
安徽三联学院,三联学院
安徽三联学院,三联职业技术学院
南通科技职业学院,南通科技职业学院
南通科技职业学院,南通农业职业技术学院
浙江树人学院,民办浙江树人学院
浙江树人学院,浙江树人学院
江阴职业技术学院,江阴市职业技术学院
江阴职业技术学院,江阴职业技术学院
辽宁科技大学,鞍山科技大学
辽宁科技大学,辽宁科技大学
江苏科技大学,华东船舶工业学院
江苏科技大学,江苏科技大学
中国美术学院,浙江美术学院
中国美术学院,中国美术学院
义乌工商职业技术学院,义乌工商学院
义乌工商职业技术学院,义乌工商职业技术学院
广西师范大学,广西师范大学
徐州医科大学,南京医学院徐州分院
徐州医科大学,徐州医科大学
徐州医科大学,徐州医学院
宁波大学科学技术学院,宁波大学科学技术学院
泉州医学高等专科学校,泉州卫生学校
泉州医学高等专科学校,泉州医高专
泉州医学高等专科学校,泉州医学高等专科学校
泉州幼儿师范高等专科学校,泉州儿童发展职业学院
泉州幼儿师范高等专科学校,泉州幼儿师范高等专科学校
长春理工大学,长春光机学院
长春理工大学,长春光学精密机械学院
长春理工大学,长春理工大学
江西科技学院,江西科技学院
江西科技学院,江西蓝天学院
江西科技学院,江西藍天學院
江西科技学院,蓝天学院
江西科技学院,蓝天职业技术学院
齐鲁工业大学,齐鲁工业大学
齐鲁工业大学,山东轻工业学院
齐鲁工业大学,山东省轻工业学校
齐鲁工业大学,山东省轻工业学院
贵州师范大学求是学院,贵州师范大学求是学院
贵州水利水电职业技术学院,贵州省水利电力学校
贵州水利水电职业技术学院,贵州水利水电职业技术学院
明达职业技术学院,民办明达职业技术学院
明达职业技术学院,明达职业技术学院
中国人民解放军国防科学技术大学,中国人民解放军国防科学技术大学
哈尔滨工业大学,harbin institute of technology
哈尔滨工业大学,哈尔滨工业大学
哈尔滨工业大学,哈尔滨建筑大学
哈尔滨工业大学,哈尔滨建筑工程学院
哈尔滨工业大学,哈工大
广东东软学院,广东东软学院
广东东软学院,南海东软信息技术职业学院
福州理工学院,福州海峡职业技术学院
福州理工学院,福州理工学院
江西传媒职业学院,江西传媒职业学院
郑州大学,河南体专
郑州大学,河南医科大学
郑州大学,黄河大学
郑州大学,郑州大学
郑州大学,郑州工学院
郑州大学,郑州工业大学
郑州大学,鄭州大學
大连财经学院,大连财经学院
大连财经学院,东北财经大学津桥商学院
广东新安职业技术学院,广东新安职业技术学院
广东新安职业技术学院,民办新安职业技术学院
广东新安职业技术学院,新安学院
大连航运职业技术学院,大连航运职业技术学院
吕梁学院,吕梁高等专科学校
吕梁学院,吕梁高专
吕梁学院,吕梁学院
延边大学,吉林艺术学院延边分院
延边大学,延边大学
延边大学,延边科技大学
延边大学,延边农学院
延边大学,延边师范高等专科学校
延边大学,延边医学院
广东农工商职业技术学院,广东农工商技术学院
广东农工商职业技术学院,广东农工商技术职业学院
广东农工商职业技术学院,广东农工商职业技术学院
广东农工商职业技术学院,廣東農工商職業技術學院
长白山职业技术学院,长白山职业技术学院
江西航空职业技术学院,江西航空职业技术学院
集美大学,福建体育学院
集美大学,集美财经高等专科学校
集美大学,集美财经高专
集美大学,集美大学
集美大学,集美航海学院
集美大学,集美航海学院（保留建制）
集美大学,集美师范专科
集美大学,集美师范专科学校
集美大学,厦门集美大学
集美大学,厦门市集美大学
厦门兴才职业技术学院,厦门兴才学院
厦门兴才职业技术学院,厦门兴才职业技术学院
沈阳工业大学,辽阳石油化工专科学校
沈阳工业大学,沈工大
沈阳工业大学,沈阳工业大学
沈阳工业大学,沈阳机电学院
沈阳工业大学,沈陽工業大學
南开大学滨海学院,南开大学滨海学院
曲阜师范大学,曲阜师范大学
曲阜师范大学,曲阜师范学院
曲阜师范大学,山东曲阜师范大学
曲阜师范大学,山东省曲阜师范大学
曲阜师范大学,山东师范专科学校
衢州学院,衢州学院
衢州学院,浙江工业大学浙西分校
广西医科大学,广西省立医学院
广西医科大学,广西医科大学
广西医科大学,广西医学院
惠州学院,惠阳师范专科学校
惠州学院,惠州大学
惠州学院,惠州教育学院
惠州学院,惠州学院
中央财经大学,中央财大
中央财经大学,中央财经大学
中央财经大学,中央财经金融学院
中央财经大学,中央财政管理干部学院
中央财经大学,中央财政金融学院
沧州医学高等专科学校,沧州卫生学校
沧州医学高等专科学校,沧州医学高等专科学校
沧州医学高等专科学校,沧州医专
东华理工大学,东华理工大学
东华理工大学,东华理工学院
东华理工大学,抚州师范专科学校
东华理工大学,华东地质学院
齐齐哈尔大学,齊齊哈爾大學
齐齐哈尔大学,齐齐哈尔大学
齐齐哈尔大学,齐齐哈尔师范学院
青海大学,教育部青海大学
青海大学,青海畜牧兽医学院
青海大学,青海大学
青海大学,青海省畜牧兽医科学院
青海大学,青海省农林科学院
青海大学,青海省农林学校
青海大学,青海省水利学校
青海大学,青海医学院
安徽工程大学,安徽工程大学
安徽工程大学,安徽工程科技学院
安徽工程大学,安徽机电学院
广西民族大学相思湖学院,广西民族大学相思湖学院
天津体育学院,天津体育学院
中国矿业大学(北京),中国矿业大学(北京)
中国矿业大学(北京),中国矿业大学（北京）
中国矿业大学(北京),中国矿业大学(北京校区)
江西冶金职业技术学院,江西冶金职业技术学院
东华理工大学长江学院,东华理工大学长江学院
伊犁师范学院,新疆省立伊犁专科学校
伊犁师范学院,伊犁师范学院
对外经济贸易大学,北京对外经济贸易大学
对外经济贸易大学,北京对外贸易学院
对外经济贸易大学,对外经济贸易大学
对外经济贸易大学,对外经贸大学
对外经济贸易大学,中国金融学院
长江大学文理学院,长江大学文理学院
南华大学,衡阳工学院
南华大学,衡阳医学院
南华大学,南华大学
南华大学,中南工学院
四川幼儿师范高等专科学校,江油师范学校
四川幼儿师范高等专科学校,四川幼儿师范高等专科学校
南京旅游职业学院,南京旅游职业学院
福建水利电力职业技术学院,福建水电学院
福建水利电力职业技术学院,福建水利电力职业技术学院
南京森林警察学院,南京森林公安高等专科学校
南京森林警察学院,南京森林公安学院
南京森林警察学院,南京森林警察学院
广西警察学院,广西公安管理干部学院
广西警察学院,广西警察学院
广西警察学院,广西警官高等专科学校
安徽工业职业技术学院,安工学院
安徽工业职业技术学院,安徽工业职业技术学院
南京航空航天大学金城学院,南京航空航天大学金城学院
西安科技大学,西安科大
西安科技大学,西安科技大学
西安科技大学,西安科技学院
西安科技大学,西安矿业学院
桐城师范高等专科学校,桐城师范
桐城师范高等专科学校,桐城师范高等专科学校
桐城师范高等专科学校,桐城师范学校
辽河石油职业技术学院,辽河石油职业技术学院
广东金融学院,广东金融学院
广东金融学院,广州金融高等专科学校
广东金融学院,廣東金融學院
中国人民武装警察部队学院,廊坊武警学院
中国人民武装警察部队学院,中国人民武装警察部队学院
江西财经大学现代经济管理学院,江西财经大学现代经济管理学院
武汉体育学院体育科技学院,武汉体育学院体育科技学院
上海行健职业学院,上海行健职业学院
南昌大学共青学院,南昌大学共青学院
广州体育职业技术学院,广州体育职业技术学院
景德镇学院,景德镇高等专科学校
景德镇学院,景德镇学院
江汉艺术职业学院,江汉艺术职业学院
百色学院,百色学院
百色学院,右江民族师范高等专科学校
合肥信息技术职业学院,合肥信息技术职业学院
北京印刷学院,北京印刷学院
北京印刷学院,中央工艺美术学院印刷工艺系
中央美术学院,中央美术学院
滨州医学院,北镇医学院
滨州医学院,滨州医学院
韩山师范学院,韩山师范学院
韩山师范学院,韩山师范专科学校
韩山师范学院,韩山师院
西安工程大学,西安工程大学
西安工程大学,西安工程科技学院
西安工程大学,西北纺织工学院
湖北城市建设职业技术学院,湖北城市建设职业技术学院
南京审计大学,南京审计大学
南京审计大学,南京审计学院
山西金融职业学院,山西金融职业学院
山西师范大学,临汾师范专科学校
山西师范大学,山西省职业师范专科学校
山西师范大学,山西师大
山西师范大学,山西师范
山西师范大学,山西师范大学
山西师范大学,山西师范学院
昆山登云科技职业学院,昆山登云科技职业学院
广东食品药品职业学院,广东食品药品职业学院
广东食品药品职业学院,廣東食品藥品職業學院
厦门南洋职业学院,厦门南洋学院
厦门南洋职业学院,厦门南洋职业学院
四川师范大学,成都煤炭干部管理学院
四川师范大学,成都煤炭管理干部学院
四川师范大学,四川师范大学
四川师范大学,四川 师范大学
四川师范大学,四川師範大學
四川师范大学,四川師范大學
天津工业大学,工业职业技术学院
天津工业大学,天津纺织工学院
天津工业大学,天津工业大学
天津工业大学,天津工业职业技术学院
天津工业大学,天津工業大學
天津工业大学,天津市工业大学
天津工业大学,天津市经济管理干部学院
天津工业大学,天津市职工纺织学院
廊坊职业技术学院,廊坊职业技术学院
眉山职业技术学院,眉山职业技术学院
石河子大学科技学院,石河子大学科技学院
赣南师范大学,贛南師範學院
赣南师范大学,贛南師范學院
赣南师范大学,赣南师范大学
赣南师范大学,赣南师范学院
赣南师范大学,赣南师范专科学校
赣南师范大学,赣南师院
山西职业技术学院,山西职业技术学院
山西职业技术学院,山西综合职业技术学院
益阳职业技术学院,益阳职业技术学院
牡丹江大学,牡丹江大学
江西工业工程职业技术学院,江西工业工程职业技术学院
贵州工程应用技术学院,毕节教育学院
贵州工程应用技术学院,毕节师范高等专科学校
贵州工程应用技术学院,毕节学院
贵州工程应用技术学院,贵州工程应用技术学院
南京师范大学中北学院,南京师范大学中北学院
南京师范大学中北学院,中北学院
南通大学,南通大学
南通大学,南通纺织工学院
南通大学,南通工学院
南通大学,南通教育学院
南通大学,南通师范学院
南通大学,南通师范专科学校
南通大学,南通医学院
陕西科技大学镐京学院,镐京学院
陕西科技大学镐京学院,陕西科技大学镐京学院
白城师范学院,白城师范学院
白城师范学院,白城师院
昌吉学院,昌吉师范专科学校
昌吉学院,昌吉学院
昌吉学院,昌吉州教育学院
昌吉学院,新疆昌吉学院
阜阳科技职业学院,阜阳科技职业学院
武昌首义学院,华中科技大学武昌分校
武昌首义学院,武昌首义学院
保定学院,保定师范高等专科学校
保定学院,保定学院
保定学院,保定学院(专科)
阜阳师范学院,安徽师范大学阜阳分校
阜阳师范学院,阜阳师范学院
阜阳师范学院,阜阳师院
乐山师范学院,乐山教育学院
乐山师范学院,乐山师范高等专科学校
乐山师范学院,乐山师范学院
乐山师范学院,乐山师院
山东交通职业学院,山东交通职业学院
遵义医药高等专科学校,遵义卫生学校
遵义医药高等专科学校,遵义医药高等专科学校
遵义医药高等专科学校,遵义中医学校
白城医学高等专科学校,白城卫生学校
白城医学高等专科学校,白城医学高等专科学校
白城医学高等专科学校,白城医专
山东农业大学,山东农业大学
山东农业大学,山东省林业学校
商洛职业技术学院,商洛职业技术学院
成都理工大学,成都地质学院
成都理工大学,成都理工
成都理工大学,成都理工大学
成都理工大学,成都理工大學
成都理工大学,成都理工学院
成都理工大学,成都有色地质职工大学
成都理工大学,四川省成都理工大学
四川科技职业学院,四川科技职业学院
武汉工程大学,武汉工程大学
武汉工程大学,武汉化工学院
广西科技大学鹿山学院,广西科技大学鹿山学院
嘉兴学院南湖学院,嘉兴学院南湖学院
锦州医科大学,锦州医科大学
锦州医科大学,锦州医学院
锦州医科大学,辽宁医学院
天津音乐学院,天津音乐学院
广东警官学院,广东公安高等专科学校
广东警官学院,广东警官学院
太原科技大学,太原科技大学
太原科技大学,太原重型机械学院
山东理工大学,山东工程学院
山东理工大学,山东建材工业学院淄博分校
山东理工大学,山东理工大学
山东理工大学,山东农业机械化学院
山东理工大学,山东省广播电视大学淄博分校
山东理工大学,淄博教育学院
山东理工大学,淄博学院
长江师范学院,长江师范大学
长江师范学院,长江师范学院
长江师范学院,涪陵教育学院
长江师范学院,涪陵师范高等专科学校
长江师范学院,涪陵师范学院
长江师范学院,涪陵师专
江西农业工程职业学院,江西农业工程职业学院
广西经贸职业技术学院,广西经贸职业技术学院
西藏藏医学院,西藏藏医学院
西藏藏医学院,药王山藏医学院
山西职工医学院,山西职工医学院
广西电力职业技术学院,广西电力职业技术学院
上海电力学院,上海电力学院
上海电力学院,上海电力专科学校
上海电力学院,上海电业学校
三江学院,民办三江学院
三江学院,三江大学
三江学院,三江学院
燕山大学,东北重型机械学院
燕山大学,燕山大学
燕山大学,燕山大學
天津美术学院,天津美术学院
天津美术学院,天津美院
天津美术学院,天津艺术学院
济宁医学院,济宁医士学校
济宁医学院,济宁医学院
中央音乐学院,中央音乐学院
漳州职业技术学院,漳州农业机械学校
漳州职业技术学院,漳州职业大学
漳州职业技术学院,漳州职业技术学院
四川建筑职业技术学院,德阳建院
四川建筑职业技术学院,四川建院
四川建筑职业技术学院,四川建筑学院
四川建筑职业技术学院,四川建筑职业技术学院
四川建筑职业技术学院,中国重型机械集团公司职工大学
华北理工大学轻工学院,河北联合大学轻工学院
华北理工大学轻工学院,华北理工大学轻工学院
西华师范大学,南充师范学院
西华师范大学,四川师范学院
西华师范大学,西华师大
西华师范大学,西华师范大学
安徽涉外经济职业学院,安徽涉外经济职业学院
青海建筑职业技术学院,青海建院
青海建筑职业技术学院,青海建筑职业技术学院
北京警察学院,北京警察学院
北京警察学院,北京人民警察学院
井冈山大学,吉安教育学院
井冈山大学,吉安师范专科学校
井冈山大学,井冈山大学
井冈山大学,井冈山师范学院
井冈山大学,井冈山学院
井冈山大学,井冈山医学高等专科学校
井冈山大学,井冈山医专
井冈山大学,井冈山职业技术学院
南京体育学院,南京体育学院
辽宁体育运动职业技术学院,辽宁体育运动职业技术学院
中山大学南方学院,中山大学南方学院
大庆师范学院,大庆高等专科学校
大庆师范学院,大庆师范学院
重庆工商大学,渝州大学和重庆商学院
重庆工商大学,重庆工商大学
长江大学工程技术学院,长江大学工程技术学院
上海工程技术大学,华东纺织工学院分院
上海工程技术大学,上海工程技术大学
上海工程技术大学,上海交通大学机电分校
沈阳师范大学,沈师大
沈阳师范大学,沈阳师范大学
沈阳师范大学,沈阳师范学院
宜春职业技术学院,宜春职业技术学院
九江职业技术学院,江西财经学院九江分院
九江职业技术学院,九江船舶工业学校等教育机构
九江职业技术学院,九江职业技术学院
九江职业技术学院,九江職業技術學院
九江职业技术学院,南昌大学共青学院等教育资源
怀化学院,怀化师范高等专科学校
怀化学院,怀化学院
厦门东海职业技术学院,厦门东海职业技术学院
桂林电子科技大学,桂林电子工业学院
桂林电子科技大学,桂林电子科技大学
肇庆学院,sogang university
肇庆学院,广东肇庆学院
肇庆学院,西江大学
肇庆学院,肇庆教育学院
肇庆学院,肇庆师范专科学校
肇庆学院,肇庆学院
江西制造职业技术学院,江西制造学院
江西制造职业技术学院,江西制造职业技术学院
铜仁学院,铜仁师范高等专科学校
铜仁学院,铜仁学院
甘肃政法学院,甘肃政法学院
沈阳药科大学,沈阳药科大学
沈阳药科大学,沈阳药学院
沈阳药科大学,沈阳医药学院
广州城建职业学院,广州城建职业学院
江西外语外贸职业学院,江西外語外貿職業學院
江西外语外贸职业学院,江西外语外贸职业学院
西安外国语大学,陕西省外国语师范专科学校
西安外国语大学,西安外国语大学
西安外国语大学,西安外国语学院
驻马店职业技术学院,驻马店职业技术学院
广东海洋大学寸金学院,广东海洋大学寸金学院
新乡职业技术学院,新乡市职业技术学院
新乡职业技术学院,新乡职业技术学院
宁夏大学新华学院,宁夏大学新华学院
广东白云学院,广东白云学院
广东白云学院,廣東白雲學院
兰州交通大学,兰州交通大学
兰州交通大学,兰州铁道学院
西北民族大学,西北民大
西北民族大学,西北民族大学
西北民族大学,西北民族学院
西安理工大学,陕西机械学院
西安理工大学,西安理工大
西安理工大学,西安理工大学
西安理工大学,西安理工大學
西安城市建设职业学院,西安城市建设职业学院
西安城市建设职业学院,西安三资职业学院
江苏警官学院,江苏公安专科学校
江苏警官学院,江苏警官学院
江苏警官学院,江苏省警官学院
成都信息工程大学,成都气象学院
成都信息工程大学,成都信息工程大学
成都信息工程大学,成都信息工程学院
厦门安防科技职业学院,厦门安防科技职业学院
上海大学,shanghai university
上海大学,上海大学
上海大学,上海大學
上海大学,上海法律高等专科学校
广州铁路职业技术学院,广州铁路职业技术学院
南京铁道职业技术学院,南京铁道职业技术学院
南京铁道职业技术学院,南京铁路职业技术学院
嘉应学院,广东嘉应学院
嘉应学院,嘉应大学
嘉应学院,嘉应教育学院
嘉应学院,嘉应师范专科学校
嘉应学院,嘉应学院
广州番禺职业技术学院,番禺职业技术学院
广州番禺职业技术学院,广州番禺职业技术学院
邵阳职业技术学院,邵阳职业技术学院
潍坊学院,潍坊高等专科学校
潍坊学院,潍坊学院
潍坊学院,潍坊职业大学
天津商业大学宝德学院,天津商业大学宝德学院
星海音乐学院,星海音乐学院
上海农林职业技术学院,上海农林职业技术学院
龙岩学院,龙岩师范高等专科学校
龙岩学院,龙岩学院
华东政法大学,华东政法大学
华东政法大学,华东政法学院
北京中医药大学,北京中医学院
北京中医药大学,北京中医药大学
北京中医药大学,北京中医药大学北京针灸骨伤学院
潍坊科技学院,潍坊科技学院
潍坊科技学院,潍坊科技职业学院
西安航空职工大学,宝成通用电子公司职工工学院
西安航空职工大学,飞行试验研究院职工工学院
西安航空职工大学,（六三零研究所职工工学院）
西安航空职工大学,陕西飞机制造公司职工工学院
西安航空职工大学,陕西航空工业职工大学
西安航空职工大学,西安航空发动机公司职工工学院
西安航空职工大学,西安航空职工大学
鞍山师范学院,鞍山师范学院
鞍山师范学院,鞍山师范专科学校
鞍山师范学院,鞍山市教育学院
池州学院,池州师范专科学校
池州学院,池州学院
伊春职业学院,黑龙江大学伊春分校
伊春职业学院,伊春师范学校
伊春职业学院,伊春职业学院
江苏城市职业学院,江苏城市学院
江苏城市职业学院,江苏城市职业学院
